"incident_datetime","incident_date","incident_time","incident_year","incident_day_of_week","report_datetime","row_id","incident_id","incident_number","cad_number","report_type_code","report_type_description","filed_online","incident_code","incident_category","incident_subcategory","incident_description","resolution","intersection","cnn","police_district","analysis_neighborhood","supervisor_district","latitude","longitude","point",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_nqbw_i6c3",":@computed_region_2dwj_jsy4",":@computed_region_h4ep_8xdi",":@computed_region_y6ts_4iup",":@computed_region_jg9y_a9du"
"2019-10-04T18:42:00.000","2019-10-04T00:00:00.000","18:42","2019","Friday","2019-10-04T18:48:00.000","85447062050","854470","190746770","192773491","II","Initial",,"62050","Warrant","Warrant","Warrant Arrest, Enroute To Outside Jurisdiction","Cite or Arrest Adult","HYDE ST \ BUSH ST","25174000","Central","Nob Hill","3","37.789110174829865","-122.41701687926658","POINT (-122.41701687926658 37.789110174829865)","50","6","3","21",,,,,
"2019-10-02T19:30:00.000","2019-10-02T00:00:00.000","19:30","2019","Wednesday","2019-10-02T21:54:00.000","85424606244","854246","196208114",,"II","Coplogic Initial","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","NORTH POINT ST \ LARKIN ST","25589000","Central","Russian Hill","2","37.80549664761133","-122.42200682265661","POINT (-122.42200682265661 37.80549664761133)","98","6","6","32",,,,,
"2019-10-04T14:20:00.000","2019-10-04T00:00:00.000","14:20","2019","Friday","2019-10-04T16:04:00.000","85444406243","854444","190746162","192772683","II","Initial",,"06243","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, $200-$950","Open or Active","MARINA BLVD \ LYON ST","33625000","Northern","Presidio","2","37.80472422408812","-122.44827914652447","POINT (-122.44827914652447 37.80472422408812)","17","4","6","27",,,,,
"2019-10-04T16:05:00.000","2019-10-04T00:00:00.000","16:05","2019","Friday","2019-10-04T17:13:00.000","85445914040","854459","190746504","192773035","II","Initial",,"14040","Sex Offense","Sex Offense","Indecent Exposure (Adult victim)","Cite or Arrest Adult","MALLORCA WAY \ CHESTNUT ST","26772000","Northern","Marina","2","37.80068373185481","-122.43729967065362","POINT (-122.43729967065362 37.80068373185481)","17","4","6","13",,,,,
"2019-10-03T18:55:00.000","2019-10-03T00:00:00.000","18:55","2019","Thursday","2019-10-03T18:55:00.000","85413662070","854136","190744069","192763594","II","Initial",,"62070","Warrant","Other","Parole Search","Cite or Arrest Adult","VALENCIA ST \ MARKET ST","30755000","Southern","Mission","6","37.77250281646585","-122.42261969178954","POINT (-122.42261969178954 37.77250281646585)","26","1","10","20",,,,,
"2019-10-04T15:05:00.000","2019-10-04T00:00:00.000","15:05","2019","Friday","2019-10-04T15:20:00.000","85444204134","854442","190746106","192772441","II","Initial",,"04134","Assault","Simple Assault","Battery","Cite or Arrest Adult","26TH ST \ SAN JOSE AVE","33363000","Mission","Mission","8","37.74885044177842","-122.42128446199904","POINT (-122.42128446199904 37.74885044177842)","53","3","5","20",,,,,
"2019-09-30T06:45:00.000","2019-09-30T00:00:00.000","06:45","2019","Monday","2019-09-30T11:20:00.000","85427306224","854273","196208374",,"II","Coplogic Initial","true","06224","Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, >$950","Open or Active","TARAVAL ST \ 48TH AVE \ GREAT HWY","23506000","Taraval","Sunset/Parkside","4","37.74167301545335","-122.50686545322155","POINT (-122.50686545322155 37.74167301545335)","39","10","7","35",,,,,
"2019-09-28T18:45:00.000","2019-09-28T00:00:00.000","18:45","2019","Saturday","2019-10-03T12:53:00.000","85402506243","854025","190742778","192762035","II","Initial",,"06243","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, $200-$950","Open or Active","06TH ST \ MISSION ST","24293000","Southern","South of Market","6","37.780971182329765","-122.4087086749172","POINT (-122.4087086749172 37.780971182329765)","32","1","10","34","1",,"1",,
"2019-10-03T15:47:00.000","2019-10-03T00:00:00.000","15:47","2019","Thursday","2019-10-03T15:47:00.000","85420107021","854201","190663798","192762733","IS","Initial Supplement",,"07021","Motor Vehicle Theft","Motor Vehicle Theft","Vehicle, Stolen, Auto","Open or Active","TURK BLVD \ ROSSI AVE","26485000","Richmond","Lone Mountain/USF","1","37.77749934382878","-122.45605066362907","POINT (-122.45605066362907 37.77749934382878)","12","8","4","18",,,,,
"2019-10-02T12:00:00.000","2019-10-02T00:00:00.000","12:00","2019","Wednesday","2019-10-03T15:02:00.000","85429206224","854292","196207495",,"IS","Coplogic Supplement","true","06224","Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, >$950","Open or Active",,,"Taraval",,,,,,,,,,,,,,
"2019-10-04T15:35:00.000","2019-10-04T00:00:00.000","15:35","2019","Friday","2019-10-04T16:58:00.000","85448706362","854487","190746441","192772555","II","Initial",,"06362","Larceny Theft","Larceny Theft - Shoplifting","Theft, Shoplifting, $50-$200","Cite or Arrest Adult","MARKET ST \ POWELL ST","34016000","Tenderloin","Financial District/South Beach","3","37.784560141211806","-122.40733704162238","POINT (-122.40733704162238 37.784560141211806)","19","5","3","8",,"35",,,
"2019-10-03T22:01:00.000","2019-10-03T00:00:00.000","22:01","2019","Thursday","2019-10-04T13:44:00.000","85442306224","854423","190745879","192771069","II","Initial",,"06224","Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, >$950","Open or Active","CLAY ST \ LOCUST ST","26940000","Richmond","Presidio Heights","2","37.78843749320549","-122.4521264379879","POINT (-122.4521264379879 37.78843749320549)","10","8","6","31",,,,,
"2019-09-30T19:00:00.000","2019-09-30T00:00:00.000","19:00","2019","Monday","2019-10-01T14:03:00.000","85426271000","854262","196208067",,"II","Coplogic Initial","true","71000","Lost Property","Lost Property","Lost Property","Open or Active",,,"Central",,,,,,,,,,,,,,
"2019-10-03T16:32:00.000","2019-10-03T00:00:00.000","16:32","2019","Thursday","2019-10-03T16:59:00.000","85415707100","854157","190743629","192762939","II","Initial",,"07100","Vandalism","Vandalism","Vehicle, Tampering","Cite or Arrest Adult","BERRY ST \ 05TH ST","23818000","Southern","Mission Bay","6","37.77403085060099","-122.39557666155538","POINT (-122.39557666155538 37.77403085060099)","34","1","10","4",,,,,
"2019-10-04T00:00:00.000","2019-10-04T00:00:00.000","00:00","2019","Friday","2019-10-04T11:07:00.000","85435715200","854357","190745409","192770635","VI","Vehicle Initial",,"15200","Offences Against The Family And Children","Other","Domestic Violence (secondary only)","Open or Active","GARRISON AVE \ SCHWERIN ST","20369000","Ingleside","Visitacion Valley","10","37.709210351433505","-122.41196819816332","POINT (-122.41196819816332 37.709210351433505)","75","9","9","40",,,,,
"2019-10-04T10:07:00.000","2019-10-04T00:00:00.000","10:07","2019","Friday","2019-10-04T10:09:00.000","85434006244","854340","190745249","192771236","II","Initial",,"06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","GUERRERO ST \ DORLAND ST","25689000","Mission","Mission","8","37.762341011713026","-122.4239265643018","POINT (-122.4239265643018 37.762341011713026)","37","3","5","20",,,,,
"2019-10-03T22:00:00.000","2019-10-03T00:00:00.000","22:00","2019","Thursday","2019-10-03T22:39:00.000","85422364020","854223","190744451","192764271","II","Initial",,"64020","Non-Criminal","Other","Mental Health Detention","Open or Active","GREEN ST \ POWELL ST","25412000","Central","Chinatown","3","37.79930285244731","-122.41064427447627","POINT (-122.41064427447627 37.79930285244731)","107","6","3","6",,,,,
"2019-10-04T17:30:00.000","2019-10-04T00:00:00.000","17:30","2019","Friday","2019-10-04T17:30:00.000","85446161030","854461","190746651","192773118","II","Initial",,"61030","Other","Other","Death Report, Cause Unknown","Open or Active","15TH AVE \ IRVING ST","27357000","Taraval","Inner Sunset","5","37.763752329588236","-122.47278970662096","POINT (-122.47278970662096 37.763752329588236)","109","10","11","14",,,,,
"2019-10-03T23:19:00.000","2019-10-03T00:00:00.000","23:19","2019","Thursday","2019-10-03T23:19:00.000","85421207055","854212","190744542","192764134","VI","Vehicle Initial",,"07055","Motor Vehicle Theft","Motor Vehicle Theft","Vehicle, Recovered, Stolen outside SF","Open or Active","BRYANT ST \ LANGTON ST","23876000","Southern","South of Market","6","37.77385630397913","-122.40528580238285","POINT (-122.40528580238285 37.77385630397913)","33","1","10","34",,,,,
"2019-10-03T20:00:00.000","2019-10-03T00:00:00.000","20:00","2019","Thursday","2019-10-04T07:52:00.000","85431806242","854318","190744956","192770542","II","Initial",,"06242","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, $50-$200","Open or Active","GEARY ST \ HYDE ST","25166000","Central","Tenderloin","6","37.78631021732119","-122.41644912401847","POINT (-122.41644912401847 37.78631021732119)","20","6","10","36",,,"1",,
"2019-10-04T08:20:00.000","2019-10-04T00:00:00.000","08:20","2019","Friday","2019-10-04T09:07:00.000","85433064070","854330","190745108","192770865","II","Initial",,"64070","Suspicious Occ","Suspicious Occ","Suspicious Occurrence","Open or Active","SHAFTER AVE \ GRIFFITH ST","20116000","Bayview","Bayview Hunters Point","10","37.72573637177566","-122.38137737558108","POINT (-122.38137737558108 37.72573637177566)","78","2","9","1",,,,,
"2019-10-04T02:00:00.000","2019-10-04T00:00:00.000","02:00","2019","Friday","2019-10-04T02:00:00.000","85422803074","854228","190743851","192763556","IS","Initial Supplement",,"03074","Robbery","Robbery - Other","Robbery, W/ Force","Open or Active","SILVER AVE \ GOETTINGEN ST","20905000","Bayview","Portola","9","37.731551516805986","-122.40850893730038","POINT (-122.40850893730038 37.731551516805986)","91","2","2","25",,,,,
"2019-10-04T12:00:00.000","2019-10-04T00:00:00.000","12:00","2019","Friday","2019-10-04T19:21:00.000","85446971000","854469","190746877","192773647","II","Initial",,"71000","Lost Property","Lost Property","Lost Property","Open or Active","04TH ST \ HOWARD ST","24627000","Southern","Financial District/South Beach","6","37.78325923532804","-122.40270815508224","POINT (-122.40270815508224 37.78325923532804)","32","1","10","8",,,,,
"2019-10-04T14:25:00.000","2019-10-04T00:00:00.000","14:25","2019","Friday","2019-10-04T16:13:00.000","85442606242","854426","190746203","192772728","II","Initial",,"06242","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, $50-$200","Open or Active","BALBOA ST \ GREAT HWY","28009000","Richmond","Outer Richmond","1","37.77507596005672","-122.51129492624534","POINT (-122.51129492624534 37.77507596005672)","8","8","4","29",,,,,
"2019-10-03T20:02:00.000","2019-10-03T00:00:00.000","20:02","2019","Thursday","2019-10-03T20:02:00.000","85415375000","854153","190744285","192763833","II","Initial",,"75000","Missing Person","Missing Person","Found Person","Open or Active","17TH AVE \ TARAVAL ST","23179000","Taraval","West of Twin Peaks","7","37.74314359044044","-122.47355342423872","POINT (-122.47355342423872 37.74314359044044)","44","10","8","41",,,,,
"2019-10-04T13:30:00.000","2019-10-04T00:00:00.000","13:30","2019","Friday","2019-10-04T13:30:00.000","85441603071","854416","180889619","192771986","IS","Initial Supplement",,"03071","Robbery","Robbery - Other","Robbery, W/ Gun","Cite or Arrest Juvenile","BOARDMAN PL \ BRYANT ST","23914000","Southern","South of Market","6","37.7751608100771","-122.40363551943442","POINT (-122.40363551943442 37.7751608100771)","32","1","10","34",,,,,
"2019-10-03T18:54:00.000","2019-10-03T00:00:00.000","18:54","2019","Thursday","2019-10-03T19:04:00.000","85413006363","854130","190743889","192763633","II","Initial",,"06363","Larceny Theft","Larceny Theft - Shoplifting","Theft, Shoplifting, $200-$950","Cite or Arrest Adult","VALENCIA ST \ 16TH ST","24183000","Mission","Mission","8","37.76491737717617","-122.42188644715362","POINT (-122.42188644715362 37.76491737717617)","53","3","5","20","3",,,,
"2019-06-04T00:00:00.000","2019-06-04T00:00:00.000","00:00","2019","Tuesday","2019-10-04T10:47:00.000","85436871000","854368","190745330","192771374","II","Initial",,"71000","Lost Property","Lost Property","Lost Property","Open or Active","SOUTH VAN NESS AVE \ ERIE ST","24344000","Mission","Mission","9","37.7691985467523","-122.4177829388001","POINT (-122.4177829388001 37.7691985467523)","53","3","2","20","3",,,,
"2019-10-02T22:00:00.000","2019-10-02T00:00:00.000","22:00","2019","Wednesday","2019-10-03T18:14:00.000","85427728150","854277","196208421",,"II","Coplogic Initial","true","28150","Malicious Mischief","Vandalism","Malicious Mischief, Vandalism to Property","Open or Active","STARVIEW WAY \ OLYMPIA WAY","32965000","Park","Twin Peaks","7","37.75124437123645","-122.451587692084","POINT (-122.451587692084 37.75124437123645)","48","7","8","38",,,,,
"2019-10-04T10:18:00.000","2019-10-04T00:00:00.000","10:18","2019","Friday","2019-10-04T12:30:00.000","85445306363","854453","190745619","192771763","II","Initial",,"06363","Larceny Theft","Larceny Theft - Shoplifting","Theft, Shoplifting, $200-$950","Cite or Arrest Adult","MARKET ST \ POWELL ST","34016000","Tenderloin","Financial District/South Beach","3","37.784560141211806","-122.40733704162238","POINT (-122.40733704162238 37.784560141211806)","19","5","3","8",,"35",,,
"2019-10-03T12:00:00.000","2019-10-03T00:00:00.000","12:00","2019","Thursday","2019-10-04T19:10:00.000","85449228160","854492","190746849","192773428","II","Initial",,"28160","Malicious Mischief","Vandalism","Malicious Mischief, Vandalism to Vehicle","Open or Active","GLENVIEW DR \ BURNETT AVE","22346000","Park","Twin Peaks","8","37.748369271646446","-122.44502166556514","POINT (-122.44502166556514 37.748369271646446)","48","7","5","38",,,,,
"2019-10-04T01:50:00.000","2019-10-04T00:00:00.000","01:50","2019","Friday","2019-10-04T01:50:00.000","85430007041","854300","190744730","192770180","VI","Vehicle Initial",,"07041","Recovered Vehicle","Recovered Vehicle","Vehicle, Recovered, Auto","Open or Active","TOLAND ST \ MCKINNON AVE","20805000","Bayview","Bayview Hunters Point","10","37.74219719880206","-122.4004267387654","POINT (-122.4004267387654 37.74219719880206)","85","2","9","1",,,,,
"2019-10-03T15:00:00.000","2019-10-03T00:00:00.000","15:00","2019","Thursday","2019-10-03T16:00:00.000","85417864020","854178","190743469","192762621","II","Initial",,"64020","Non-Criminal","Other","Mental Health Detention","Open or Active","VAN NESS AVE \ CALIFORNIA ST","25225000","Northern","Nob Hill","2","37.79036965855657","-122.42232895626927","POINT (-122.42232895626927 37.79036965855657)","102","4","6","21",,,,,
"2019-10-04T00:44:00.000","2019-10-04T00:00:00.000","00:44","2019","Friday","2019-10-04T00:54:00.000","85423528160","854235","190744724","192770078","II","Initial",,"28160","Malicious Mischief","Vandalism","Malicious Mischief, Vandalism to Vehicle","Open or Active","PRENTISS ST \ CORTLAND AVE","21068000","Ingleside","Bernal Heights","9","37.73971000844432","-122.4119916391387","POINT (-122.4119916391387 37.73971000844432)","83","9","2","2",,,,,
"2019-10-03T19:00:00.000","2019-10-03T00:00:00.000","19:00","2019","Thursday","2019-10-04T20:50:00.000","85451528150","854515","190747007","192771745","II","Initial",,"28150","Malicious Mischief","Vandalism","Malicious Mischief, Vandalism to Property","Open or Active","FRANKLIN ST \ CHESTNUT ST","26700000","Northern","Marina","2","37.802071870743866","-122.4263773454864","POINT (-122.4263773454864 37.802071870743866)","17","4","6","13",,,,,
"2019-10-04T01:33:00.000","2019-10-04T00:00:00.000","01:33","2019","Friday","2019-10-04T01:46:00.000","85428916650","854289","190744746","192770156","II","Initial",,"16650","Drug Offense","Drug Violation","Methamphetamine Offense","Cite or Arrest Adult","02ND ST \ MARKET ST","30734000","Central","Financial District/South Beach","3","37.789264321511176","-122.4013754923669","POINT (-122.4013754923669 37.789264321511176)","108","6","3","8",,"35",,,
"2019-10-01T17:45:00.000","2019-10-01T00:00:00.000","17:45","2019","Tuesday","2019-10-01T23:09:00.000","85425828150","854258","196208039",,"II","Coplogic Initial","true","28150","Malicious Mischief","Vandalism","Malicious Mischief, Vandalism to Property","Open or Active",,,"Richmond",,,,,,,,,,,,,,
"2019-10-03T16:42:00.000","2019-10-03T00:00:00.000","16:42","2019","Thursday","2019-10-03T17:36:00.000","85412316625","854123","190743801","192763249","II","Initial",,"16625","Drug Offense","Drug Violation","Cocaine, Base/rock, Sale","Cite or Arrest Adult","08TH ST \ MISSION ST","24311000","Southern","South of Market","6","37.77745741894575","-122.4131576926893","POINT (-122.4131576926893 37.77745741894575)","32","1","10","34","1",,"1",,
"2019-09-28T09:45:00.000","2019-09-28T00:00:00.000","09:45","2019","Saturday","2019-10-03T13:00:00.000","85400428150","854004","190727247",,"IS","Initial Supplement",,"28150","Malicious Mischief","Vandalism","Malicious Mischief, Vandalism to Property","Cite or Arrest Adult","STANYAN ST \ PAGE ST","26440000","Park","Golden Gate Park","5","37.77009807899048","-122.45372622844519","POINT (-122.45372622844519 37.77009807899048)","9","7","11","12",,,,,
"2019-10-03T20:43:00.000","2019-10-03T00:00:00.000","20:43","2019","Thursday","2019-10-03T20:49:00.000","85420204134","854202","190744213","192763964","II","Initial",,"04134","Assault","Simple Assault","Battery","Open or Active","04TH ST \ MISSION BAY BLVD","34171000","Southern","Mission Bay","6","37.77100919089478","-122.39119934924325","POINT (-122.39119934924325 37.77100919089478)","34","1","10","4",,,,,
"2019-09-29T15:28:00.000","2019-09-29T00:00:00.000","15:28","2019","Sunday","2019-10-04T12:45:00.000","85440272000","854402","190745841","192772164","II","Initial",,"72000","Non-Criminal","Non-Criminal","Found  Property","Open or Active","GOLDEN GATE AVE \ MASONIC AVE","26383000","Park","Lone Mountain/USF","1","37.777669108113066","-122.44684647143704","POINT (-122.44684647143704 37.777669108113066)","97","7","4","18",,,,,
"2019-10-04T01:07:00.000","2019-10-04T00:00:00.000","01:07","2019","Friday","2019-10-04T01:07:00.000","85423865016","854238","190744718","192770111","II","Initial",,"65016","Other Miscellaneous","Other","Driving, License Suspended or Revoked","Cite or Arrest Adult","19TH ST \ SHOTWELL ST","24125000","Mission","Mission","9","37.760433260443826","-122.41592874676807","POINT (-122.41592874676807 37.760433260443826)","53","3","2","20","3",,,,
"2019-10-03T21:10:00.000","2019-10-03T00:00:00.000","21:10","2019","Thursday","2019-10-03T21:18:00.000","85418403413","854184","190744401","192764086","II","Initial",,"03413","Robbery","Robbery - Street","Robbery, Att., Street or Public Place, W/ Other Weapon","Cite or Arrest Adult","POLK ST \ SACRAMENTO ST","25301000","Northern","Nob Hill","3","37.79149585408994","-122.42087318515297","POINT (-122.42087318515297 37.79149585408994)","105","4","3","21",,,,,
"2019-10-04T17:30:00.000","2019-10-04T00:00:00.000","17:30","2019","Friday","2019-10-04T17:38:00.000","85447806244","854478","190746623","192773154","II","Initial",,"06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","LINCOLN WAY \ 12TH AVE","27175000","Richmond","Inner Sunset","5","37.765782668831136","-122.46965385001671","POINT (-122.46965385001671 37.765782668831136)","109","10","11","14",,,,,
"2019-10-04T00:00:00.000","2019-10-04T00:00:00.000","00:00","2019","Friday","2019-10-04T07:37:00.000","85434405081","854344","190744978","192770655","II","Initial",,"05081","Burglary","Burglary - Hot Prowl","Burglary, Hot Prowl, Forcible Entry","Open or Active","MCALLISTER ST \ CHARLES J BRENHAM PL","30045000","Tenderloin","Tenderloin","6","37.780993781477434","-122.4131480505296","POINT (-122.4131480505296 37.780993781477434)","20","5","10","36","1",,"1",,
"2019-10-04T08:23:00.000","2019-10-04T00:00:00.000","08:23","2019","Friday","2019-10-04T08:23:00.000","85435464020","854354","190745051","192770827","II","Initial",,"64020","Non-Criminal","Other","Mental Health Detention","Open or Active","BRYANT ST \ LANGTON ST","23876000","Southern","South of Market","6","37.77385630397913","-122.40528580238285","POINT (-122.40528580238285 37.77385630397913)","33","1","10","34",,,,,
