NAME,BRANDNAME,PB_ID,TRADE_NAME,FRANCHISE_NAME,ISO3,AREANAME4,AREANAME3,AREANAME2,AREANAME1,STABB,POSTCODE,FORMATTEDADDRESS,MAINADDRESSLINE,ADDRESSLASTLINE,LONGITUDE,LATITUDE,GEORESULT,CONFIDENCE_CODE,COUNTRY_ACCESS_CODE,TEL_NUM,FAXNUM,EMAIL,HTTP,OPEN_24H,BUSINESS_LINE,SIC1,SIC2,SIC8,SIC8_DESCRIPTION,ALT_INDUSTRY_CODE,MICODE,TRADE_DIVISION,GROUP,CLASS,SUB_CLASS,EMPLOYEE_HERE,EMPLOYEE_COUNT,YEAR_START,SALES_VOLUME_LOCAL,SALES_VOLUME_US_DOLLARS,CURRENCY_CODE,AGENT_CODE,LEGAL_STATUS_CODE,STATUS_CODE,SUBSIDIARY_INDICATOR,PARENT_BUSINESS_NAME,PARENT_ADDRESS,PARENT_STREET_ADDRESS,PARENT_AREANAME3,PARENT_AREANAME1,PARENT_COUNTRY,PARENT_POSTCODE,DOMESTIC_ULTIMATE_BUSINESS_NAME,DOMESTIC_ULTIMATE_ADDRESS,DOMESTIC_ULTIMATE_STREET_ADDRESS,DOMESTIC_ULTIMATE_AREANAME3,DOMESTIC_ULTIMATE_AREANAME1,DOMESTIC_ULTIMATE_POSTCODE,GLOBAL_ULTIMATE_INDICATOR,GLOBAL_ULTIMATE_BUSINESS_NAME,GLOBAL_ULTIMATE_ADDRESS,GLOBAL_ULTIMATE_STREET_ADDRESS,GLOBAL_ULTIMATE_AREANAME3,GLOBAL_ULTIMATE_AREANAME1,GLOBAL_ULTIMATE_COUNTRY,GLOBAL_ULTIMATE_POSTCODE,FAMILY_MEMBERS,HIERARCHY_CODE,TICKER_SYMBOL,EXCHANGE_NAME,geom
EUROMASTER AUTOMOCION Y SERVICIOS,,2102459958,,,ESP,,PALMA,BALEARES,ISLAS BALEARES,IB,07009,"CALLE DEL GREMI DE SABATERS 53, 07009, PALMA, BALEARES",CALLE DEL GREMI DE SABATERS 53,"07009, PALMA, BALEARES",2.665015105129921,39.60396386457554,S5HPNTSCZA,HIGH,,971 43 24 51,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(2.66501510512992 39.6039638645755)
ARKIMA 2013,,2161717589,,,ESP,,MARRATXÍ,BALEARES,ISLAS BALEARES,IB,07141,"CALLE DE LA ROSELLA 7, 07141, MARRATXÍ, BALEARES",CALLE DE LA ROSELLA 7,"07141, MARRATXÍ, BALEARES",2.6842066129631315,39.608719638586024,S5HPNTSCZA,HIGH,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(2.68420661296313 39.608719638586)
PEIXATERIA,,2166328007,,,ESP,,PALMA,BALEARES,ISLAS BALEARES,IB,07011,"CALLE DE FRANCESC MARTÍ I MORA 0014, 07011, PALMA, BALEARES",CALLE DE FRANCESC MARTÍ I MORA 0014,"07011, PALMA, BALEARES",2.64006,39.57903,T16,MEDIUM,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(2.64006 39.57903)
FORN D'ES PONT,,2164518142,,,ESP,,PALMA,BALEARES,ISLAS BALEARES,IB,07011,"CAMINO DE LA VILETA 121, 07011, PALMA, BALEARES",CAMINO DE LA VILETA 121,"07011, PALMA, BALEARES",2.621012,39.592625,T16,MEDIUM,,971 79 24 79,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(2.621012 39.592625)
HIERBAS TUNEL,,2160708019,,,ESP,,MARRATXÍ,BALEARES,ISLAS BALEARES,IB,07141,"CALLE DE LOS PRÍNCEPS D'ESPANYA 0003, 07141, MARRATXÍ, BALEARES",CALLE DE LOS PRÍNCEPS D'ESPANYA 0003,"07141, MARRATXÍ, BALEARES",2.724685,39.62115,T20,LOW,,971 60 47 52,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(2.724685 39.62115)
MARIA MERCEDES DE LAS,,2161953268,,,ESP,,CABEZUELA DEL VALLE,CÁCERES,EXTREMADURA,EX,10610,"AVENIDA DE PLASENCIA 71, 10610, CABEZUELA DEL VALLE, CÁCERES",AVENIDA DE PLASENCIA 71,"10610, CABEZUELA DEL VALLE, CÁCERES",-5.806356,40.191137,T20,LOW,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-5.806356 40.191137)
JAMONES JAMA,,2169348042,,,ESP,,CORIA,CÁCERES,EXTREMADURA,EX,10800,"AVENIDA DEL MONSEÑOR RIBERI 0020, 10800, CORIA, CÁCERES",AVENIDA DEL MONSEÑOR RIBERI 0020,"10800, CORIA, CÁCERES",-6.53558,39.98975,T20,LOW,,927 50 12 16,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.53558 39.98975)
EDMUNDO NAHARRO ANTON,,2169675227,,,ESP,,SERRADILLA,CÁCERES,EXTREMADURA,EX,10530,"AVENIDA DE SAN ANTONIO 19, 10530, SERRADILLA, CÁCERES",AVENIDA DE SAN ANTONIO 19,"10530, SERRADILLA, CÁCERES",-6.140749,39.827377,T16,MEDIUM,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.140749 39.827377)
FERNANDEZ MARTIN MIGUEL,,2096913659,,,ESP,,CÁCERES,CÁCERES,EXTREMADURA,EX,10003,"CALLE DE NIDOS 27, 10003, CÁCERES, CÁCERES",CALLE DE NIDOS 27,"10003, CÁCERES, CÁCERES",-6.370740301647112,39.4771390883463,S5HPNTSCZA,HIGH,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.37074030164711 39.4771390883463)
PROD ARTESANOS BALEARE,,2120538213,,,ESP,,VILLANUEVA DE LA VERA,CÁCERES,EXTREMADURA,EX,10470,"CALLE DE LA CERRADILLA A 0009, 10470, VILLANUEVA DE LA VERA, CÁCERES",CALLE DE LA CERRADILLA A 0009,"10470, VILLANUEVA DE LA VERA, CÁCERES",-5.466539,40.128241,T16,MEDIUM,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-5.466539 40.128241)
GONZALEZ RECIO MIGUEL ANGEL,,2162191738,,,ESP,,TRUJILLO,CÁCERES,EXTREMADURA,EX,10200,"AVENIDA DE MADRID 49, 10200, TRUJILLO, CÁCERES",AVENIDA DE MADRID 49,"10200, TRUJILLO, CÁCERES",-5.8652922,39.4651223,T14,MEDIUM,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-5.8652922 39.4651223)
ANA BELÉN AMORES VINAGRE,,2163662103,,,ESP,,CECLAVÍN,CÁCERES,EXTREMADURA,EX,10870,"CALLE NUEVA 7, 10870, CECLAVÍN, CÁCERES",CALLE NUEVA 7,"10870, CECLAVÍN, CÁCERES",-6.775192,39.821559,T17,MEDIUM,,927 39 30 45,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.775192 39.821559)
AUTOSERVICIO PEPE,,2124279109,,,ESP,,MIRABEL,CÁCERES,EXTREMADURA,EX,10540,"CARRETERA DE LA SERRADILLA, 10540, MIRABEL, CÁCERES",CARRETERA DE LA SERRADILLA,"10540, MIRABEL, CÁCERES",-6.23212,39.86034,T20,LOW,,927 45 01 35,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.23212 39.86034)
COVIRAN TORRECILLAS,,2168642234,,,ESP,,TORRECILLAS DE LA TIESA,CÁCERES,EXTREMADURA,EX,10252,"AVENIDA EMIGRANTES 133, 10252, TORRECILLAS DE LA TIESA, CÁCERES",AVENIDA EMIGRANTES 133,"10252, TORRECILLAS DE LA TIESA, CÁCERES",-5.740679,39.564532,T16,MEDIUM,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-5.740679 39.564532)
CARNICERIA LUCI,,2155787182,,,ESP,,BROZAS,CÁCERES,EXTREMADURA,EX,10950,"CALLE DE LA CONSTITUCIÓN 25, 10950, BROZAS, CÁCERES",CALLE DE LA CONSTITUCIÓN 25,"10950, BROZAS, CÁCERES",-6.778628,39.612155,T16,MEDIUM,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.778628 39.612155)
ALIMENTACION PILAR DE,,2163461074,,,ESP,,PLASENCIA,CÁCERES,EXTREMADURA,EX,10600,"CALLE DE LOS RAMOS DE COLLAZO, 10600, PLASENCIA, CÁCERES",CALLE DE LOS RAMOS DE COLLAZO,"10600, PLASENCIA, CÁCERES",-6.09579,40.02912,T18,MEDIUM,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.09579 40.02912)
PRODUCTOS LA SALMOROSA,,2161741661,,,ESP,,CASATEJADA,CÁCERES,EXTREMADURA,EX,10520,"CALLE REAL 29 0000, 10520, CASATEJADA, CÁCERES",CALLE REAL 29 0000,"10520, CASATEJADA, CÁCERES",-5.681831,39.886888,T20,LOW,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-5.681831 39.886888)
FRUTERIA SANDRA,,2157015456,,,ESP,,MIAJADAS,CÁCERES,EXTREMADURA,EX,10100,"CALLE JOAQUIN TURINA 0032, 10100, MIAJADAS, CÁCERES",CALLE JOAQUIN TURINA 0032,"10100, MIAJADAS, CÁCERES",-5.903245,39.141225,T20,LOW,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-5.903245 39.141225)
LA ENOLOGICA DE CACERE,,2166343177,,,ESP,,CÁCERES,CÁCERES,EXTREMADURA,EX,10001,"CALLE DE LAS ISLAS CÍES 0039, 10001, CÁCERES, CÁCERES",CALLE DE LAS ISLAS CÍES 0039,"10001, CÁCERES, CÁCERES",-6.38705,39.47534,T16,MEDIUM,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.38705 39.47534)
HERMANOS GALEA,,2160317287,,,ESP,,MONROY,CÁCERES,EXTREMADURA,EX,10194,"AVENIDA DE LA CONSTITUCIÓN, 10194, MONROY, CÁCERES",AVENIDA DE LA CONSTITUCIÓN,"10194, MONROY, CÁCERES",-6.20622,39.636754,T20,LOW,,927 28 02 26,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.20622 39.636754)
DUQUE AVILA JOSE LUIS,,2096771947,,,ESP,,JARAÍZ DE LA VERA,CÁCERES,EXTREMADURA,EX,10400,"CALLE DE BAILÉN 10, 10400, JARAÍZ DE LA VERA, CÁCERES",CALLE DE BAILÉN 10,"10400, JARAÍZ DE LA VERA, CÁCERES",-5.751180309852891,40.060675447866636,S5HPNTSCZA,HIGH,,927 17 08 04,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-5.75118030985289 40.0606754478666)
ROMIREX,,2096856061,,,ESP,,CÁCERES,CÁCERES,EXTREMADURA,EX,10004,"CALLE DE JUAN DE LA CIERVA 25, 10004, CÁCERES, CÁCERES",CALLE DE JUAN DE LA CIERVA 25,"10004, CÁCERES, CÁCERES",-6.366291421812276,39.50401491590438,S5HPNTSCZA,HIGH,,927 21 12 23,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.36629142181228 39.5040149159044)
CAFE BAR RIO,,2152262790,,,ESP,,CÁCERES,CÁCERES,EXTREMADURA,EX,10004,"CALLE DE ALFONSO IX 0014, 10004, CÁCERES, CÁCERES",CALLE DE ALFONSO IX 0014,"10004, CÁCERES, CÁCERES",-6.376269,39.473718,T16,MEDIUM,,927 24 90 09,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.376269 39.473718)
ESENCIA EXTREMA,,2168501084,,,ESP,,CÁCERES,CÁCERES,EXTREMADURA,EX,10004,"CALLE DE LOS TILOS 57 0, 10004, CÁCERES, CÁCERES",CALLE DE LOS TILOS 57 0,"10004, CÁCERES, CÁCERES",-6.358126,39.499009,T20,LOW,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.358126 39.499009)
EMBUTIDOS MARSAN,,2160710977,,,ESP,,JARANDILLA DE LA VERA,CÁCERES,EXTREMADURA,EX,10450,"CALLE SANTA ANA 2, 10450, JARANDILLA DE LA VERA, CÁCERES",CALLE SANTA ANA 2,"10450, JARANDILLA DE LA VERA, CÁCERES",-5.65965,40.12575,T20,LOW,,927 19 41 25,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-5.65965 40.12575)
JAMONERIA NUEVO CACERES,,2161186070,,,ESP,,CÁCERES,CÁCERES,EXTREMADURA,EX,10005,"CALLE DE OAXACA 17, 10005, CÁCERES, CÁCERES",CALLE DE OAXACA 17,"10005, CÁCERES, CÁCERES",-6.380517,39.458317,T17,MEDIUM,,927 23 84 50,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.380517 39.458317)
PEÑA IGLESIAS NAZARIO,,2096954198,,,ESP,,JARAÍZ DE LA VERA,CÁCERES,EXTREMADURA,EX,10400,"CALLE HERNÁN CORTÉS 1, 10400, JARAÍZ DE LA VERA, CÁCERES",CALLE HERNÁN CORTÉS 1,"10400, JARAÍZ DE LA VERA, CÁCERES",-5.75133,40.06101,S8HPNTSCZA,HIGH,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-5.75133 40.06101)
CARLOS GONZALEZ MACIAS,,2155347688,,,ESP,,PLASENCIA,CÁCERES,EXTREMADURA,EX,10600,"CALLE DEL MARQUÉS DE CEBALLOS 2, 10600, PLASENCIA, CÁCERES",CALLE DEL MARQUÉS DE CEBALLOS 2,"10600, PLASENCIA, CÁCERES",-6.080404,40.037408,T20,LOW,,927 41 30 32,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.080404 40.037408)
SUPERMERCADOS GUADALUP,,2164526941,,,ESP,,GUADALUPE,CÁCERES,EXTREMADURA,EX,10140,"CALLE CÁCERES, 10140, GUADALUPE, CÁCERES",CALLE CÁCERES,"10140, GUADALUPE, CÁCERES",-5.32981,39.45208,T17,MEDIUM,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-5.32981 39.45208)
COVIRAM,,2165406963,,,ESP,,PLASENCIA,CÁCERES,EXTREMADURA,EX,10600,"CALLE DE SOR VALENTINA MIRÓN, 10600, PLASENCIA, CÁCERES",CALLE DE SOR VALENTINA MIRÓN,"10600, PLASENCIA, CÁCERES",-6.0895,40.033555,T20,LOW,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.0895 40.033555)
ALIMENTACION JESUS DOM,,2168488162,,,ESP,,NUÑOMORAL,CÁCERES,EXTREMADURA,EX,10629,"CARRETERA NUÑOMORAL 80, 10629, NUÑOMORAL, CÁCERES",CARRETERA NUÑOMORAL 80,"10629, NUÑOMORAL, CÁCERES",-6.20934,40.40471,T18,MEDIUM,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.20934 40.40471)
CASTRO Y SANCHEZ E HIJOS,,2161944900,,,ESP,,CÁCERES,CÁCERES,EXTREMADURA,EX,10001,"CALLE HERREROS 3, 10001, CÁCERES, CÁCERES",CALLE HERREROS 3,"10001, CÁCERES, CÁCERES",-6.418202816310379,39.486557955466594,S5HPNTSCZA,HIGH,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.41820281631038 39.4865579554666)
ALIMENTACION ESTHER,,2154301858,,,ESP,,AHIGAL,CÁCERES,EXTREMADURA,EX,10650,"CALLE DE AGAPITO MONFORTE 160, 10650, AHIGAL, CÁCERES",CALLE DE AGAPITO MONFORTE 160,"10650, AHIGAL, CÁCERES",-6.187297,40.191146,T16,MEDIUM,,927 23 30 34,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.187297 40.191146)
ANTON ALVAREZ EMILIO,,2161815148,,,ESP,,LOSAR DE LA VERA,CÁCERES,EXTREMADURA,EX,10460,"CALLE DEL AGUA 20, 10460, LOSAR DE LA VERA, CÁCERES",CALLE DEL AGUA 20,"10460, LOSAR DE LA VERA, CÁCERES",-5.60471,40.12136,S8HPNTSCZA,HIGH,,927 57 06 69,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-5.60471 40.12136)
SUPERMERCADO BRICKO,,2161401788,,,ESP,,CORIA,CÁCERES,EXTREMADURA,EX,10800,"CALLE DEL ALMANZOR 0017, 10800, CORIA, CÁCERES",CALLE DEL ALMANZOR 0017,"10800, CORIA, CÁCERES",-6.534698,39.984864,T16,MEDIUM,,927 50 17 15,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.534698 39.984864)
CARNICERIA JESUS,,2170733758,,,ESP,,CABEZUELA DEL VALLE,CÁCERES,EXTREMADURA,EX,10610,"AVENIDA PLAZA DE EXTREMADURA 36 0000, 10610, CABEZUELA DEL VALLE, CÁCERES",AVENIDA PLAZA DE EXTREMADURA 36 0000,"10610, CABEZUELA DEL VALLE, CÁCERES",-5.806999,40.194763,T17,MEDIUM,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-5.806999 40.194763)
PULIMENTACIONES BLÁZQUEZ,,2169268773,,,ESP,,PLASENCIA,CÁCERES,EXTREMADURA,EX,10600,"CALLE DEL JERTE 54, 10600, PLASENCIA, CÁCERES",CALLE DEL JERTE 54,"10600, PLASENCIA, CÁCERES",-6.080991,40.033942,T16,MEDIUM,,927 41 60 98,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.080991 40.033942)
LA QUESERA DE LA VERA,,2162316833,,,ESP,,VILLANUEVA DE LA VERA,CÁCERES,EXTREMADURA,EX,10470,"CALLE AMANECER 13, 10470, VILLANUEVA DE LA VERA, CÁCERES",CALLE AMANECER 13,"10470, VILLANUEVA DE LA VERA, CÁCERES",-5.456581,40.129341,T16,MEDIUM,,927 56 65 59,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-5.456581 40.129341)
BERNAL CARNICERIA CHARCUTERIA,,2167514733,,,ESP,,PLASENCIA,CÁCERES,EXTREMADURA,EX,10600,"CALLE DE ALONSO DE QUIRÓS 3, 10600, PLASENCIA, CÁCERES",CALLE DE ALONSO DE QUIRÓS 3,"10600, PLASENCIA, CÁCERES",-6.088971,40.038311,T18,MEDIUM,,927 42 41 76,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.088971 40.038311)
SUPERMERCADO GAMA,,2169509510,,,ESP,,ALCÁNTARA,CÁCERES,EXTREMADURA,EX,10980,"CALLE LLANADA 2, 10980, ALCÁNTARA, CÁCERES",CALLE LLANADA 2,"10980, ALCÁNTARA, CÁCERES",-6.88399,39.71876,S8HPNTSCZA,HIGH,,927 39 07 31,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.88399 39.71876)
REPUESTOS PLASENCIA,,2096622742,,,ESP,,PLASENCIA,CÁCERES,EXTREMADURA,EX,10600,"CALLE DE HERNANDO DE MONROY 6, 10600, PLASENCIA, CÁCERES",CALLE DE HERNANDO DE MONROY 6,"10600, PLASENCIA, CÁCERES",-6.0888186,40.0333815,T19,LOW,,927 41 80 34,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.0888186 40.0333815)
PESCADERIAS BARQUERO,,2151742949,,,ESP,,ESCURIAL,CÁCERES,EXTREMADURA,EX,10133,"CALLE CARPINTERO 25, 10133, ESCURIAL, CÁCERES",CALLE CARPINTERO 25,"10133, ESCURIAL, CÁCERES",-5.888308,39.169136,T16,MEDIUM,,927 34 80 54,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-5.888308 39.169136)
VERTICE EXTREMADURA,,2163081770,,,ESP,,ALCÁNTARA,CÁCERES,EXTREMADURA,EX,10980,"CALLE LLANADA 2, 10980, ALCÁNTARA, CÁCERES",CALLE LLANADA 2,"10980, ALCÁNTARA, CÁCERES",-6.88399,39.71876,S8HPNTSCZA,HIGH,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.88399 39.71876)
DISANFRIO,,2160038219,,,ESP,,PLASENCIA,CÁCERES,EXTREMADURA,EX,10600,"AVENIDA DE LA VERA 30, 10600, PLASENCIA, CÁCERES",AVENIDA DE LA VERA 30,"10600, PLASENCIA, CÁCERES",-6.082826,40.031875,T20,LOW,,927 41 81 59,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.082826 40.031875)
